Condition,bern_param_play,bern_param_not_play,dP,impact,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,dom_pos_image,ext_pos_image,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,text_4.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.1925523329992,927.5038549999954,927.5038549999954,927.5038549999954,927.5038549999954,927.5038549999954,927.5038549999954,927.5038549999954,927.5038549999954,927.5038549999954,927.5038549999954,,left,0,0.4613380830051028,927.9956447079967,927.9956447079967,927.9956447079967,927.9956447079967,927.9956447079967,927.9956447079967,927.9956447079967,927.9956447079967,928.4856493749976,928.4856493749976,928.5176467909987,929.9547807499985,929.9547807499985,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.9809605409973,930.3634240409956,930.3634240409956,930.3634240409956,930.3634240409956,930.3634240409956,930.3634240409956,930.3634240409956,930.3634240409956,930.3634240409956,930.3634240409956,,left,0,0.5693971660075476,930.9731933750008,930.9731933750008,930.9731933750008,930.9731933750008,930.9731933750008,930.9731933750008,930.9731933750008,930.9731933750008,931.4652497909992,931.4652497909992,931.497317207999,932.9338751249961,932.9338751249961,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.9607019999967,933.3012722909989,933.3012722909989,933.3012722909989,933.3012722909989,933.3012722909989,933.3012722909989,933.3012722909989,933.3012722909989,933.3012722909989,933.3012722909989,,left,0,0.3327026249971823,933.671363458001,933.671363458001,933.671363458001,933.671363458001,933.671363458001,933.671363458001,933.671363458001,933.671363458001,934.1628466249967,934.1628466249967,934.1949138330019,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.6558043749974,935.9973470409968,935.9973470409968,935.9973470409968,935.9973470409968,935.9973470409968,935.9973470409968,935.9973470409968,935.9973470409968,935.9973470409968,935.9973470409968,,left,0,0.2594465840011253,936.2921438330013,936.2921438330013,936.2921438330013,936.2921438330013,936.2921438330013,936.2921438330013,936.2921438330013,936.2921438330013,936.7842272499984,936.7842272499984,936.8161485000019,938.2507661249983,938.2507661249983,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.2773644580011,938.6302729579984,938.6302729579984,938.6302729579984,938.6302729579984,938.6302729579984,938.6302729579984,938.6302729579984,938.6302729579984,938.6302729579984,938.6302729579984,,left,0,0.3227118750073714,938.9876786659952,938.9876786659952,938.9876786659952,938.9876786659952,938.9876786659952,938.9876786659952,938.9876786659952,938.9876786659952,939.4767207080004,939.4767207080004,939.508703665997,940.9472005409989,940.9472005409989,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.973065457998,941.3385165,941.3385165,941.3385165,941.3385165,941.3385165,941.3385165,941.3385165,941.3385165,941.3385165,941.3385165,,left,0,0.1530902920057997,941.5232558749994,941.5232558749994,941.5232558749994,941.5232558749994,941.5232558749994,941.5232558749994,941.5232558749994,941.5232558749994,942.0220224160003,942.0220224160003,942.054122415997,943.4865006249966,943.4865006249966,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.5023804579978,943.849199874996,943.849199874996,943.849199874996,943.849199874996,943.849199874996,943.849199874996,943.849199874996,943.849199874996,943.849199874996,943.849199874996,,left,0,0.2997866670048097,944.1965464579989,944.1965464579989,944.1965464579989,944.1965464579989,944.1965464579989,944.1965464579989,944.1965464579989,944.1965464579989,944.6820017079954,944.6820017079954,944.7140462499956,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.1802312910004,946.5296324579976,946.5296324579976,946.5296324579976,946.5296324579976,946.5296324579976,946.5296324579976,946.5296324579976,946.5296324579976,946.5296324579976,946.5296324579976,,left,0,0.32284645800245926,946.8969207080008,946.8969207080008,946.8969207080008,946.8969207080008,946.8969207080008,946.8969207080008,946.8969207080008,946.8969207080008,947.3926528750017,947.3926528750017,947.4247913329964,948.8595592080019,948.8595592080019,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.8747369159973,949.1831729999976,949.1831729999976,949.1831729999976,949.1831729999976,949.1831729999976,949.1831729999976,949.1831729999976,949.1831729999976,949.1831729999976,949.1831729999976,,left,0,0.8100021249993006,950.0268137499952,950.0268137499952,950.0268137499952,950.0268137499952,950.0268137499952,950.0268137499952,950.0268137499952,950.0268137499952,950.5165412499991,950.5165412499991,950.548567040998,951.9918540409999,951.9918540409999,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.0069504579951,952.3389415409983,952.3389415409983,952.3389415409983,952.3389415409983,952.3389415409983,952.3389415409983,952.3389415409983,952.3389415409983,952.3389415409983,952.3389415409983,,left,0,0.3921020000052522,952.7616338329972,952.7616338329972,952.7616338329972,952.7616338329972,952.7616338329972,952.7616338329972,952.7616338329972,952.7616338329972,953.2539395409985,953.2539395409985,953.2857654580002,954.7232644999967,954.7232644999967,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.738407124998,955.0494927909967,955.0494927909967,955.0494927909967,955.0494927909967,955.0494927909967,955.0494927909967,955.0494927909967,955.0494927909967,955.0494927909967,955.0494927909967,,right,0,0.2699144170037471,955.3513206249991,955.3513206249991,955.3513206249991,955.3513206249991,955.3513206249991,955.3513206249991,955.3513206249991,955.3513206249991,955.8407095829971,955.8407095829971,955.8728047499972,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.340441458,957.6643638329988,957.6643638329988,957.6643638329988,957.6643638329988,957.6643638329988,957.6643638329988,957.6643638329988,957.6643638329988,957.6643638329988,957.6643638329988,,right,0,0.25929095900210086,957.9585550409975,957.9585550409975,957.9585550409975,957.9585550409975,957.9585550409975,957.9585550409975,957.9585550409975,957.9585550409975,958.4461026659992,958.4461026659992,958.4781298329981,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.9438265829958,960.274423916002,960.274423916002,960.274423916002,960.274423916002,960.274423916002,960.274423916002,960.274423916002,960.274423916002,960.274423916002,960.274423916002,,right,0,0.6312306250038091,960.9456998329988,960.9456998329988,960.9456998329988,960.9456998329988,960.9456998329988,960.9456998329988,960.9456998329988,960.9456998329988,961.4326180829958,961.4326180829958,961.4653135409972,962.9074698330005,962.9074698330005,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.9180992080001,963.2339561659974,963.2339561659974,963.2339561659974,963.2339561659974,963.2339561659974,963.2339561659974,963.2339561659974,963.2339561659974,963.2339561659974,963.2339561659974,,right,0,1.7480230420042062,965.0138477500004,965.0138477500004,965.0138477500004,965.0138477500004,965.0138477500004,965.0138477500004,965.0138477500004,965.0138477500004,965.5077806249974,965.5077806249974,965.5398496249982,966.974470000001,966.974470000001,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.0022811250019,967.3298536250004,967.3298536250004,967.3298536250004,967.3298536250004,967.3298536250004,967.3298536250004,967.3298536250004,967.3298536250004,967.3298536250004,967.3298536250004,,right,0,0.4146897499958868,967.7764062909991,967.7764062909991,967.7764062909991,967.7764062909991,967.7764062909991,967.7764062909991,967.7764062909991,967.7764062909991,968.2706042079953,968.2706042079953,968.3027867080018,969.7393222079991,969.7393222079991,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.7548242080011,970.0800537499963,970.0800537499963,970.0800537499963,970.0800537499963,970.0800537499963,970.0800537499963,970.0800537499963,970.0800537499963,970.0800537499963,970.0800537499963,,right,0,0.273775082998327,970.3849672910001,970.3849672910001,970.3849672910001,970.3849672910001,970.3849672910001,970.3849672910001,970.3849672910001,970.3849672910001,970.8712275409998,970.8712275409998,970.9033325830023,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.3693899579957,972.715519790996,972.715519790996,972.715519790996,972.715519790996,972.715519790996,972.715519790996,972.715519790996,972.715519790996,972.715519790996,972.715519790996,,right,0,0.025019708002218977,972.7754514999979,972.7754514999979,972.7754514999979,972.7754514999979,972.7754514999979,972.7754514999979,972.7754514999979,972.7754514999979,973.2670470000012,973.2670470000012,973.2988114999971,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.7619392499982,975.1137801660007,975.1137801660007,975.1137801660007,975.1137801660007,975.1137801660007,975.1137801660007,975.1137801660007,975.1137801660007,975.1137801660007,975.1137801660007,,right,0,0.6099594159968547,975.7568586249981,975.7568586249981,975.7568586249981,975.7568586249981,975.7568586249981,975.7568586249981,975.7568586249981,975.7568586249981,976.2450066250021,976.2450066250021,976.2770289159962,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.7448433329992,978.0696465000001,978.0696465000001,978.0696465000001,978.0696465000001,978.0696465000001,978.0696465000001,978.0696465000001,978.0696465000001,978.0696465000001,978.0696465000001,,right,0,0.4564576670018141,978.5562425409953,978.5562425409953,978.5562425409953,978.5562425409953,978.5562425409953,978.5562425409953,978.5562425409953,978.5562425409953,979.0486238329977,979.0486238329977,979.0806653330001,980.5161023330002,980.5161023330002,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.542528541002,980.8887368750002,980.8887368750002,980.8887368750002,980.8887368750002,980.8887368750002,980.8887368750002,980.8887368750002,980.8887368750002,980.8887368750002,980.8887368750002,,right,0,0.21245654200174613,981.1318022499981,981.1318022499981,981.1318022499981,981.1318022499981,981.1318022499981,981.1318022499981,981.1318022499981,981.1318022499981,981.6285288329964,981.6285288329964,981.6605924159958,983.0989783749974,983.0989783749974,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.1095493329994,983.4922092499983,983.4922092499983,983.4922092499983,983.4922092499983,983.4922092499983,983.4922092499983,983.4922092499983,983.4922092499983,983.4922092499983,983.4922092499983,,right,0,0.3099173750015325,983.8329498329986,983.8329498329986,983.8329498329986,983.8329498329986,983.8329498329986,983.8329498329986,983.8329498329986,983.8329498329986,984.3239863749986,984.3239863749986,984.3560337910021,985.7928725829988,985.7928725829988,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.8188512080014,986.2082231659952,986.2082231659952,986.2082231659952,986.2082231659952,986.2082231659952,986.2082231659952,986.2082231659952,986.2082231659952,986.2082231659952,986.2082231659952,,right,0,0.41632612499961397,986.6551578329963,986.6551578329963,986.6551578329963,986.6551578329963,986.6551578329963,986.6551578329963,986.6551578329963,986.6551578329963,987.1426969999957,987.1426969999957,987.1747909999976,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.6352917909971,988.9429978330008,988.9429978330008,988.9429978330008,988.9429978330008,988.9429978330008,988.9429978330008,988.9429978330008,988.9429978330008,988.9429978330008,988.9429978330008,,right,0,0.35645825000392506,989.3352950830013,989.3352950830013,989.3352950830013,989.3352950830013,989.3352950830013,989.3352950830013,989.3352950830013,989.3352950830013,989.8233324159955,989.8233324159955,989.8554624999961,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.3225045829968,991.6725254159974,991.6725254159974,991.6725254159974,991.6725254159974,991.6725254159974,991.6725254159974,991.6725254159974,991.6725254159974,991.6725254159974,991.6725254159974,,right,0,0.29599004100600723,992.0199636249963,992.0199636249963,992.0199636249963,992.0199636249963,992.0199636249963,992.0199636249963,992.0199636249963,992.0199636249963,992.5121926249994,992.5121926249994,992.5442912910003,993.9819165829977,993.9819165829977,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.9972040409993,994.3099719999955,994.3099719999955,994.3099719999955,994.3099719999955,994.3099719999955,994.3099719999955,994.3099719999955,994.3099719999955,994.3099719999955,994.3099719999955,,right,0,0.9821008340004482,995.3227322909952,995.3227322909952,995.3227322909952,995.3227322909952,995.3227322909952,995.3227322909952,995.3227322909952,995.3227322909952,995.8118013330022,995.8118013330022,995.843865750001,997.284186375,997.284186375,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.298731582996,997.6396206249992,997.6396206249992,997.6396206249992,997.6396206249992,997.6396206249992,997.6396206249992,997.6396206249992,997.6396206249992,997.6396206249992,997.6396206249992,,right,0,0.3291912080021575,998.0068422080003,998.0068422080003,998.0068422080003,998.0068422080003,998.0068422080003,998.0068422080003,998.0068422080003,998.0068422080003,998.4981636250013,998.4981636250013,998.5302070830003,,,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,5,5,6,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.9950151660014,1000.309406583001,1000.309406583001,1000.309406583001,1000.309406583001,1000.309406583001,1000.309406583001,1000.309406583001,1000.309406583001,1000.309406583001,1000.309406583001,,right,0,0.9128744580011698,1001.2574502909993,1001.2574502909993,1001.2574502909993,1001.2574502909993,1001.2574502909993,1001.2574502909993,1001.2574502909993,1001.2574502909993,1001.7540753329959,1001.7540753329959,1001.7859632909967,1003.2209634159954,1003.2209634159954,,,,,,,,,,,,,,,,,,,,,,,,,930202,001,B,2023-07-04_16h22.20.879,vb_task_exp_1,2022.2.5,None,
