Condition,bern_param_play,bern_param_not_play,dP,impact,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,dom_pos_image,ext_pos_image,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,text_instruction,is_task_obs,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,text_4.stopped,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,question_trial23.started,numero_joueur_cues_23.started,cross_fixation.started,avec_cues_23.started,sans_cues_23.started,domicile_cues_23.started,exterieur_cues_23.started,question_mark3.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,participant,session,group,date,expName,psychopyVersion,frameRate,
2,0.5,0.5,0.0,0,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,6,6,3,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.0052101670008,974.3320403329999,974.3320403329999,974.3320403329999,974.3320403329999,974.3320403329999,974.3320403329999,974.3320403329999,974.3320403329999,974.3320403329999,974.3320403329999,,right,0,0.1381893749930896,974.510389832998,974.510389832998,974.510389832998,974.510389832998,974.510389832998,974.510389832998,974.510389832998,974.510389832998,974.997819749995,974.997819749995,975.0300126250004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.5,0.5,0.0,0,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,6,6,3,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.4990603749975,976.8205832919994,976.8205832919994,976.8205832919994,976.8205832919994,976.8205832919994,976.8205832919994,976.8205832919994,976.8205832919994,976.8205832919994,976.8205832919994,,right,0,0.07703070800198475,976.9309087919974,976.9309087919974,976.9309087919974,976.9309087919974,976.9309087919974,976.9309087919974,976.9309087919974,976.9309087919974,977.4179762919957,977.4179762919957,977.4502348329988,978.8963526669977,978.8963526669977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.5,0.5,0.0,0,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,6,6,3,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.9177152499979,979.2588930829952,979.2588930829952,979.2588930829952,979.2588930829952,979.2588930829952,979.2588930829952,979.2588930829952,979.2588930829952,979.2588930829952,979.2588930829952,,right,0,0.4502486659985152,979.7386931250003,979.7386931250003,979.7386931250003,979.7386931250003,979.7386931250003,979.7386931250003,979.7386931250003,979.7386931250003,980.2312937499955,980.2312937499955,980.2633734999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.5,0.5,0.0,0,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,6,6,3,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.7186717079967,982.019243374998,982.019243374998,982.019243374998,982.019243374998,982.019243374998,982.019243374998,982.019243374998,982.019243374998,982.019243374998,982.019243374998,,right,0,0.34037945800082525,982.3933364170007,982.3933364170007,982.3933364170007,982.3933364170007,982.3933364170007,982.3933364170007,982.3933364170007,982.3933364170007,982.8908143329973,982.8908143329973,982.9224856250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.5,0.5,0.0,0,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,6,6,3,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.3697951249997,984.7369353749964,984.7369353749964,984.7369353749964,984.7369353749964,984.7369353749964,984.7369353749964,984.7369353749964,984.7369353749964,984.7369353749964,984.7369353749964,,left,0,0.12437679200229468,984.9025453329959,984.9025453329959,984.9025453329959,984.9025453329959,984.9025453329959,984.9025453329959,984.9025453329959,984.9025453329959,985.3899805420006,985.3899805420006,985.4222636669947,986.8625810000012,986.8625810000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.5,0.5,0.0,0,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,6,6,3,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.8788203750009,987.246298041995,987.246298041995,987.246298041995,987.246298041995,987.246298041995,987.246298041995,987.246298041995,987.246298041995,987.246298041995,987.246298041995,,right,0,0.4241985000044224,987.704619917,987.704619917,987.704619917,987.704619917,987.704619917,987.704619917,987.704619917,987.704619917,988.191014666998,988.191014666998,988.2231916249948,989.667345541995,989.667345541995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.9725739999994,1003.9800959169952,1004.3669295,1004.3669295,1004.3669295,1004.3669295,1004.3669295,1004.3669295,1004.3669295,1004.3669295,1004.3669295,1004.3669295,1006.344124874995,left,0,3.226097499995376,1007.6329083749952,1007.6329083749952,1007.6329083749952,1007.6329083749952,1007.6329083749952,1007.6329083749952,1007.6329083749952,1007.6329083749952,1008.1226292079955,1008.1226292079955,1008.1569438750012,1009.5969171670004,1009.5969171670004,989.7181702499947,989.7181702499947,989.7181702499947,0.013730124999710824,989.7181702499947,989.7181702499947,-1.0,5.696562208002433,"[-0.03592814371257485, -0.03592814371257485, -0.006843455945252352, 0.388366124893071]","[-0.0029940119760479044, -0.0029940119760479044, -0.29897348160821213, -0.29298545765611633]","[0, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[4.8521222499985015, 5.296672500000568, 10.61820141699718, 12.274620750002214]",['validate'],0.4315654405474765,10.922013416995469,,,,,,,1003.9800959169952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.6064987079953,1009.9711119579952,1009.9711119579952,1009.9711119579952,1009.9711119579952,1009.9711119579952,1009.9711119579952,1009.9711119579952,1009.9711119579952,1009.9711119579952,1009.9711119579952,,left,0,0.0658165410059155,1010.0707449170004,1010.0707449170004,1010.0707449170004,1010.0707449170004,1010.0707449170004,1010.0707449170004,1010.0707449170004,1010.0707449170004,1010.5683064999976,1010.5683064999976,1010.6006378329985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.0473780829998,1012.3602492919963,1012.3602492919963,1012.3602492919963,1012.3602492919963,1012.3602492919963,1012.3602492919963,1012.3602492919963,1012.3602492919963,1012.3602492919963,1012.3602492919963,,left,0,0.19476425000175368,1012.5872079170003,1012.5872079170003,1012.5872079170003,1012.5872079170003,1012.5872079170003,1012.5872079170003,1012.5872079170003,1012.5872079170003,1013.0961666250005,1013.0961666250005,1013.1282586669986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.5666785829962,1014.8960547919996,1014.8960547919996,1014.8960547919996,1014.8960547919996,1014.8960547919996,1014.8960547919996,1014.8960547919996,1014.8960547919996,1014.8960547919996,1014.8960547919996,,right,0,0.3396742080003605,1015.2690212079979,1015.2690212079979,1015.2690212079979,1015.2690212079979,1015.2690212079979,1015.2690212079979,1015.2690212079979,1015.2690212079979,1015.755012374997,1015.755012374997,1015.7871304579967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.2568255000006,1017.6124504999971,1017.6124504999971,1017.6124504999971,1017.6124504999971,1017.6124504999971,1017.6124504999971,1017.6124504999971,1017.6124504999971,1017.6124504999971,1017.6124504999971,,right,0,0.22089479100395693,1017.8689769169941,1017.8689769169941,1017.8689769169941,1017.8689769169941,1017.8689769169941,1017.8689769169941,1017.8689769169941,1017.8689769169941,1018.3701770420012,1018.3701770420012,1018.4023952079951,1019.8410308749953,1019.8410308749953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.852539749998,1020.1750141250013,1020.1750141250013,1020.1750141250013,1020.1750141250013,1020.1750141250013,1020.1750141250013,1020.1750141250013,1020.1750141250013,1020.1750141250013,1020.1750141250013,,right,0,0.045760207998682745,1020.2502351669973,1020.2502351669973,1020.2502351669973,1020.2502351669973,1020.2502351669973,1020.2502351669973,1020.2502351669973,1020.2502351669973,1020.739311624995,1020.739311624995,1020.7714425419981,1022.2177480419996,1022.2177480419996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.2284077919976,1022.5661239170004,1022.5661239170004,1022.5661239170004,1022.5661239170004,1022.5661239170004,1022.5661239170004,1022.5661239170004,1022.5661239170004,1022.5661239170004,1022.5661239170004,,right,0,0.22947908299829578,1022.8258770829998,1022.8258770829998,1022.8258770829998,1022.8258770829998,1022.8258770829998,1022.8258770829998,1022.8258770829998,1022.8258770829998,1023.3151212079974,1023.3151212079974,1023.347267416997,1024.7889364169969,1024.7889364169969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.8103885419987,1025.113549374997,1025.113549374997,1025.113549374997,1025.113549374997,1025.113549374997,1025.113549374997,1025.113549374997,1025.113549374997,1025.113549374997,1025.113549374997,,right,0,0.25345979099802207,1025.4024007499975,1025.4024007499975,1025.4024007499975,1025.4024007499975,1025.4024007499975,1025.4024007499975,1025.4024007499975,1025.4024007499975,1025.8889999169987,1025.8889999169987,1025.9212065829997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.3889522919999,1027.8963535000003,1027.8963535000003,1027.8963535000003,1027.8963535000003,1027.8963535000003,1027.8963535000003,1027.8963535000003,1027.8963535000003,1027.8963535000003,1027.8963535000003,,right,0,0.3393925830023363,1028.2677752499949,1028.2677752499949,1028.2677752499949,1028.2677752499949,1028.2677752499949,1028.2677752499949,1028.2677752499949,1028.2677752499949,1028.7598259169972,1028.7598259169972,1028.7919681249987,1030.2358329579947,1030.2358329579947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.2468595829996,1030.6177796249976,1030.6177796249976,1030.6177796249976,1030.6177796249976,1030.6177796249976,1030.6177796249976,1030.6177796249976,1030.6177796249976,1030.6177796249976,1030.6177796249976,,right,0,0.40533425000467105,1031.0618729579946,1031.0618729579946,1031.0618729579946,1031.0618729579946,1031.0618729579946,1031.0618729579946,1031.0618729579946,1031.0618729579946,1031.57058675,1031.57058675,1031.602705917001,1033.0383499999953,1033.0383499999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.0434807079946,1033.4078254579945,1033.4078254579945,1033.4078254579945,1033.4078254579945,1033.4078254579945,1033.4078254579945,1033.4078254579945,1033.4078254579945,1033.4078254579945,1033.4078254579945,,right,0,0.15614383299543988,1033.594058124996,1033.594058124996,1033.594058124996,1033.594058124996,1033.594058124996,1033.594058124996,1033.594058124996,1033.594058124996,1034.0822163330013,1034.0822163330013,1034.1142876669983,1035.5633714169962,1035.5633714169962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.5740055419956,1035.8774487499977,1035.8774487499977,1035.8774487499977,1035.8774487499977,1035.8774487499977,1035.8774487499977,1035.8774487499977,1035.8774487499977,1035.8774487499977,1035.8774487499977,,right,0,0.033703998997225426,1035.9439013329975,1035.9439013329975,1035.9439013329975,1035.9439013329975,1035.9439013329975,1035.9439013329975,1035.9439013329975,1035.9439013329975,1036.432310832999,1036.432310832999,1036.464464042001,1037.9219634580004,1037.9219634580004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.9283212079972,1038.2577146249969,1038.2577146249969,1038.2577146249969,1038.2577146249969,1038.2577146249969,1038.2577146249969,1038.2577146249969,1038.2577146249969,1038.2577146249969,1038.2577146249969,,right,0,0.09769995800161269,1038.3905786670002,1038.3905786670002,1038.3905786670002,1038.3905786670002,1038.3905786670002,1038.3905786670002,1038.3905786670002,1038.3905786670002,1038.8807957919998,1038.8807957919998,1038.9128963330004,1040.352809541997,1040.352809541997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.3680930419941,1040.7319198749974,1040.7319198749974,1040.7319198749974,1040.7319198749974,1040.7319198749974,1040.7319198749974,1040.7319198749974,1040.7319198749974,1040.7319198749974,1040.7319198749974,,right,0,0.16498729200247908,1040.9344511669988,1040.9344511669988,1040.9344511669988,1040.9344511669988,1040.9344511669988,1040.9344511669988,1040.9344511669988,1040.9344511669988,1041.4422477499975,1041.4422477499975,1041.4744334169955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.9141798749988,1043.2231014579957,1043.2231014579957,1043.2231014579957,1043.2231014579957,1043.2231014579957,1043.2231014579957,1043.2231014579957,1043.2231014579957,1043.2231014579957,1043.2231014579957,,right,0,1.1776371250016382,1044.4403661249962,1044.4403661249962,1044.4403661249962,1044.4403661249962,1044.4403661249962,1044.4403661249962,1044.4403661249962,1044.4403661249962,1044.9258424169966,1044.9258424169966,1044.9580249169958,1046.3974485829967,1046.3974485829967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.4225844169996,1046.8120731249946,1046.8120731249946,1046.8120731249946,1046.8120731249946,1046.8120731249946,1046.8120731249946,1046.8120731249946,1046.8120731249946,1046.8120731249946,1046.8120731249946,,right,0,0.10609141599707073,1046.9530515419974,1046.9530515419974,1046.9530515419974,1046.9530515419974,1046.9530515419974,1046.9530515419974,1046.9530515419974,1046.9530515419974,1047.441418333001,1047.441418333001,1047.4734225829961,1048.9165739999953,1048.9165739999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,7,7,6,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.9318711249944,1049.3156806670013,1049.3156806670013,1049.3156806670013,1049.3156806670013,1049.3156806670013,1049.3156806670013,1049.3156806670013,1049.3156806670013,1049.3156806670013,1049.3156806670013,,right,0,0.36859983300382737,1049.7157330830014,1049.7157330830014,1049.7157330830014,1049.7157330830014,1049.7157330830014,1049.7157330830014,1049.7157330830014,1049.7157330830014,1050.2147327499988,1050.2147327499988,1050.2468557079992,1051.6877935000011,1051.6877935000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
