Condition,bern_param_play,bern_param_not_play,dP,impact,text_instruction,is_task_obs,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,image_avec_training.started,image_sans_training.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,image_avec_outcome_training.started,image_sans_outcome_training.started,cross_outcome_training.started,joueur_feedback.started,image_outcome_training.started,text_resultat.started,cross_outcome_training.stopped,image_outcome_training.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,text_question_trial23.started,text_numero_joueur.started,cross_fixation.started,image_avec_cues_23.started,image_sans_cues_23.started,image_domicile_cues_23.started,image_exterieur_cues_23.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,fb_text_choice_component.started,nombre_matchs_third_outcome.started,avec3_outcome.started,sans3_outcome.started,domicile3_outcome.started,exterieur3_outcome.started,domicile_feedback23.started,exterieur_feedback23.started,text_question_outcome23.started,text_joueur_numero.started,cross_feedback23.started,avec_feedback23.started,sans_feedback23.started,image_outcome3.started,resultat3_outcome.started,cross_feedback23.stopped,image_outcome3.stopped,resultat3_outcome.stopped,outcome3_var.routineEndVal,question_mark3.started,text_instr_12.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,participant,session,group,date,expName,psychopyVersion,frameRate,Unnamed: 204,question_mark_training.started,Unnamed: 200,Unnamed: 179,Unnamed: 205
5.0,,,,6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.261610417001,2565.261610417001,2565.261610417001,0.0043591249996097,2565.261610417001,2565.261610417001,6.0,1.9126576249982463,"[0.269857433808554, 0.04989816700610998, 0.42668024439918534]","[0.007128309572301426, -0.319755600814664, -0.3004073319755601]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.7999587499944028, 3.039507166991825, 3.7808667920035077]",['validate'],0.9989816700610998,3.147986666997894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.026594416995,2569.3510376249906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,2569.3510376249906,left,1.0,0.8060992910031928,0.0,2570.219165417002,2570.219165417002,2570.219165417002,2570.219165417002,2570.219165417002,2570.219165417002,2570.219165417002,2570.219165417002,2570.219165417002,2570.219165417002,2570.219165417002,2570.219165417002,2570.219165417002,2570.6714512499893,2570.6714512499893,2570.7484429589967,2572.646395541989,2572.646395541989,[0],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.671688083996,2573.006983667001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,2573.006983667001,left,1.0,0.220199124989449,1.0,2573.29732287499,2573.29732287499,2573.29732287499,2573.29732287499,2573.29732287499,2573.29732287499,2573.29732287499,2573.29732287499,2573.29732287499,2573.29732287499,2573.29732287499,2573.29732287499,2573.29732287499,2573.7579838340025,2573.7579838340025,2573.808694416992,2575.7351767090004,2575.7351767090004,[1],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.743283459,2576.074082334002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,2576.074082334002,left,1.0,0.3464648329972988,0.0,2576.486382000003,2576.486382000003,2576.486382000003,2576.486382000003,2576.486382000003,2576.486382000003,2576.486382000003,2576.486382000003,2576.486382000003,2576.486382000003,2576.486382000003,2576.486382000003,2576.486382000003,2576.940622124996,2576.940622124996,2577.0166980840004,,,[0],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,3.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578.935857749995,2579.26837991699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,2579.26837991699,left,1.0,0.1854900829930557,1.0,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.5148988339934,2579.97088912499,2579.97088912499,2580.046942125002,,,[1],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,4.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.961306166995,2582.286196709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2582.286196709,2582.286196709,2582.286196709,2582.286196709,2582.286196709,2582.286196709,2582.286196709,2582.286196709,2582.286196709,2582.286196709,2582.286196709,2582.286196709,2582.286196709,2582.286196709,left,1.0,0.3200827499968,1.0,2582.669908249998,2582.669908249998,2582.669908249998,2582.669908249998,2582.669908249998,2582.669908249998,2582.669908249998,2582.669908249998,2582.669908249998,2582.669908249998,2582.669908249998,2582.669908249998,2582.669908249998,2583.1321921670024,2583.1321921670024,2583.1829224999965,2585.107288208994,2585.107288208994,[0],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.1154923339927,2585.458580874998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,2585.458580874998,left,1.0,0.3112909999908879,0.0,2585.830148833993,2585.830148833993,2585.830148833993,2585.830148833993,2585.830148833993,2585.830148833993,2585.830148833993,2585.830148833993,2585.830148833993,2585.830148833993,2585.830148833993,2585.830148833993,2585.830148833993,2586.2857359999907,2586.2857359999907,2586.3623965839943,2588.263527959003,2588.263527959003,[0],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,6.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.289214167002,2588.624381333997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,2588.624381333997,left,1.0,1.8111559159879107,1.0,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.4948012090026,2590.950109750004,2590.950109750004,2591.0278637500014,2592.9303404590028,2592.9303404590028,[0],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,7.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592.943749041995,2593.278252709002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,2593.278252709002,left,1.0,1.1543712499988033,1.0,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.4945579170017,2594.9501578749914,2594.9501578749914,2595.026601708989,,,[1],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,8.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.9445481669973,2597.2742756669904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,2597.2742756669904,left,1.0,0.2193966249906225,0.0,2597.553428083993,2597.553428083993,2597.553428083993,2597.553428083993,2597.553428083993,2597.553428083993,2597.553428083993,2597.553428083993,2597.553428083993,2597.553428083993,2597.553428083993,2597.553428083993,2597.553428083993,2598.0076485839963,2598.0076485839963,2598.084143916989,,,[0],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,9.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0046366250026,2600.3288572500023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,2600.3288572500023,left,1.0,0.2590532089961925,1.0,2600.649335124996,2600.649335124996,2600.649335124996,2600.649335124996,2600.649335124996,2600.649335124996,2600.649335124996,2600.649335124996,2600.649335124996,2600.649335124996,2600.649335124996,2600.649335124996,2600.649335124996,2601.1084324169933,2601.1084324169933,2601.1590293339978,,,[0],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,10.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603.103505209001,2603.4380590419896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,2603.4380590419896,left,1.0,0.194316124994657,0.0,2603.695981792,2603.695981792,2603.695981792,2603.695981792,2603.695981792,2603.695981792,2603.695981792,2603.695981792,2603.695981792,2603.695981792,2603.695981792,2603.695981792,2603.695981792,2604.1501691669982,2604.1501691669982,2604.2256022090005,2606.1299743749987,2606.1299743749987,[0],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,11.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606.143317084003,2606.486736833991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,2606.486736833991,left,1.0,0.2637189169909106,0.0,2606.808666375,2606.808666375,2606.808666375,2606.808666375,2606.808666375,2606.808666375,2606.808666375,2606.808666375,2606.808666375,2606.808666375,2606.808666375,2606.808666375,2606.808666375,2607.264334124993,2607.264334124993,2607.340412042002,,,[0],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,12.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2609.2612957090023,2609.5860770839936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,2609.5860770839936,left,1.0,0.2222357499995269,0.0,2609.868990584,2609.868990584,2609.868990584,2609.868990584,2609.868990584,2609.868990584,2609.868990584,2609.868990584,2609.868990584,2609.868990584,2609.868990584,2609.868990584,2609.868990584,2610.3225748749974,2610.3225748749974,2610.399015959003,2612.308790875002,2612.308790875002,[1],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,13.0,0.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612.3169908749987,2612.6505722919974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,2612.6505722919974,left,1.0,0.2376601249998202,1.0,2612.952396583991,2612.952396583991,2612.952396583991,2612.952396583991,2612.952396583991,2612.952396583991,2612.952396583991,2612.952396583991,2612.952396583991,2612.952396583991,2612.952396583991,2612.952396583991,2612.952396583991,2613.409452791995,2613.409452791995,2613.4602350420028,2615.382650458996,2615.382650458996,[0],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
8.0,,,,-6.0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0.0,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,14.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.4082006249955,2615.745237916999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,2615.745237916999,up,0.0,0.3120077920029871,0.0,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.1285151249904,2616.5810872919974,2616.5810872919974,2616.6584960839973,2618.557341291991,2618.557341291991,[1],,,,,,963213.0,1.0,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,,,,,
